datetime,PWRA,PWRB,PWRC
2023-03-07 07:22:00,0,0,0
2023-03-07 07:27:00,0,0,0
2023-03-07 07:32:00,0,0,0
2023-03-07 07:37:00,0,0,0
2023-03-07 07:42:00,0,0,0
2023-03-07 07:47:00,0,0,0
2023-03-07 07:52:00,0,0,0
2023-03-07 07:57:00,0,0,0
2023-03-07 08:02:00,0,0,0
2023-03-07 08:07:00,0,0,0
2023-03-07 08:12:00,0,0,0
2023-03-07 08:17:00,0,0,0
2023-03-07 08:22:00,0,0,0
2023-03-07 08:27:00,0,0,0
2023-03-07 08:32:00,0,0,0
2023-03-07 08:37:00,0,0,0
2023-03-07 08:42:00,0,0,0
2023-03-07 08:47:00,0,0,0
2023-03-07 08:52:00,0,0,0
2023-03-07 08:57:00,0,0,0
2023-03-07 09:02:00,0,0,0
2023-03-07 09:07:00,0,0,0
2023-03-07 09:12:00,0,0,0
2023-03-07 09:17:00,0,0,0
2023-03-07 09:22:00,0,0,0
2023-03-07 09:27:00,0,0,0
2023-03-07 09:32:00,0,0,0
2023-03-07 09:37:00,0,0,0
2023-03-07 09:42:00,0,0,0
2023-03-07 09:47:00,0,0,0
2023-03-07 09:52:00,0,0,0
2023-03-07 09:57:00,0,0,0
2023-03-07 10:02:00,0,0,0
2023-03-07 10:07:00,0,0,0
2023-03-07 10:12:00,0,0,0
2023-03-07 10:17:00,0,0,0
2023-03-07 10:22:00,0,0,0
2023-03-07 10:27:00,0,0,0
2023-03-07 10:32:00,0,0,0
2023-03-07 10:37:00,0,0,0
2023-03-07 10:42:00,0,0,0
2023-03-07 10:47:00,0,0,0
2023-03-07 10:52:00,0,0,0
2023-03-07 10:57:00,0,0,0
2023-03-07 11:02:00,0,0,0
2023-03-07 11:07:00,0,0,0
2023-03-07 11:12:00,0,0,0
2023-03-07 11:17:00,0,0,0
2023-03-07 11:22:00,0,0,0
2023-03-07 11:27:00,0,0,0
2023-03-07 11:32:00,0,0,0
2023-03-07 11:37:00,0,0,0
2023-03-07 11:42:00,0,0,0
2023-03-07 11:47:00,0,0,0
2023-03-07 11:52:00,0,0,0
2023-03-07 11:57:00,0,0,0
2023-03-07 12:02:00,0,0,0
2023-03-07 12:07:00,0,0,0
2023-03-07 12:12:00,0,0,0
2023-03-07 12:17:00,0,0,0
2023-03-07 12:22:00,0,0,0
2023-03-07 12:27:00,0,0,0
2023-03-07 12:32:00,0,0,0
2023-03-07 12:37:00,0,0,0
2023-03-07 12:42:00,0,0,0
2023-03-07 12:47:00,0,0,0
2023-03-07 12:52:00,0,0,0
2023-03-07 12:57:00,0,0,0
2023-03-07 13:02:00,0,0,0
2023-03-07 13:07:00,0,0,0
2023-03-07 13:12:00,0,0,0
2023-03-07 13:17:00,0,0,0
2023-03-07 13:22:00,0,0,0
2023-03-07 13:27:00,0,0,0
2023-03-07 13:32:00,0,0,0
2023-03-07 13:37:00,0,0,0
2023-03-07 13:42:00,0,0,0
2023-03-07 13:47:00,0,0,0
2023-03-07 13:52:00,0,0,0
2023-03-07 13:57:00,0,0,0
2023-03-07 14:02:00,0,0,0
2023-03-07 14:07:00,0,0,0
2023-03-07 14:12:00,0,0,0
2023-03-07 14:17:00,0,0,0
2023-03-07 14:22:00,0,0,0
2023-03-07 14:27:00,0,0,0
2023-03-07 14:32:00,0,0,0
2023-03-07 14:37:00,0,0,0
2023-03-07 14:42:00,0,0,0
2023-03-07 14:47:00,0,0,0
2023-03-07 14:52:00,0,0,0
2023-03-07 14:57:00,0,0,0
2023-03-07 15:02:00,0,0,0
2023-03-07 15:07:00,0,0,0
2023-03-07 15:12:00,0,0,0
2023-03-07 15:17:00,0,0,0
2023-03-07 15:22:00,0,0,0
2023-03-07 15:27:00,0,0,0
2023-03-07 15:32:00,0,0,0
2023-03-07 15:37:00,0,0,0
2023-03-07 15:42:00,0,0,0
2023-03-07 15:47:00,0,0,0
2023-03-07 15:52:00,0,0,0
2023-03-07 15:57:00,0,0,0
2023-03-07 16:02:00,0,0,0
2023-03-07 16:07:00,0,0,0
2023-03-07 16:12:00,0,0,0
2023-03-07 16:17:00,0,0,0
2023-03-07 16:22:00,0,0,0
2023-03-07 16:27:00,0,0,0
2023-03-07 16:32:00,0,0,0
2023-03-07 16:37:00,0,0,0
2023-03-07 16:42:00,0,0,0
2023-03-07 16:47:00,0,0,0
2023-03-07 16:52:00,0,0,0
2023-03-07 16:57:00,0,0,0
2023-03-07 17:02:00,0,0,0
2023-03-07 17:07:00,0,0,0
2023-03-07 17:12:00,0,0,0
2023-03-07 17:17:00,0,0,0
2023-03-07 17:22:00,0,0,0
2023-03-07 17:27:00,0,0,0
2023-03-07 17:32:00,0,0,0
2023-03-07 17:37:00,0,0,0
2023-03-07 17:42:00,0,0,0
2023-03-07 17:47:00,0,0,0
2023-03-07 17:52:00,0,0,0
2023-03-07 17:57:00,0,0,0
