datetime,PWRA,PWRB,PWRC
2023-02-14 03:51:00,0,0,0
2023-02-14 03:56:00,0,0,0
2023-02-14 04:01:00,0,0,0
2023-02-14 04:06:00,0,0,0
2023-02-14 04:11:00,0,0,0
2023-02-14 04:16:00,0,0,0
2023-02-14 04:21:00,0,0,0
2023-02-14 04:26:00,0,0,0
2023-02-14 04:31:00,0,0,0
2023-02-14 04:36:00,0,0,0
2023-02-14 04:41:00,0,0,0
2023-02-14 04:46:00,0,0,0
2023-02-14 04:51:00,0,0,0
2023-02-14 04:56:00,0,0,0
2023-02-14 05:01:00,0,0,0
2023-02-14 05:06:00,0,0,0
2023-02-14 05:11:00,0,0,0
2023-02-14 05:16:00,0,0,0
2023-02-14 05:21:00,0,0,0
2023-02-14 05:26:00,0,0,0
2023-02-14 05:31:00,0,0,0
2023-02-14 05:36:00,0,0,0
2023-02-14 05:41:00,0,0,0
2023-02-14 05:46:00,0,0,0
2023-02-14 05:51:00,0,0,0
2023-02-14 05:56:00,0,0,0
2023-02-14 06:01:00,0,0,0
2023-02-14 06:06:00,0,0,0
2023-02-14 06:11:00,0,0,0
2023-02-14 06:16:00,0,0,0
2023-02-14 06:21:00,0,0,0
2023-02-14 06:26:00,0,0,0
2023-02-14 06:31:00,0,0,0
2023-02-14 06:36:00,0,0,0
2023-02-14 06:41:00,0,0,0
2023-02-14 06:46:00,4889,5150,5308
2023-02-14 06:51:00,10358,10937,11293
2023-02-14 06:56:00,10350,10963,11247
2023-02-14 07:01:00,10340,10948,11207
2023-02-14 07:06:00,10392,10917,11228
2023-02-14 07:11:00,10368,10848,11148
2023-02-14 07:16:00,10328,10837,11182
2023-02-14 07:21:00,10327,10883,11204
2023-02-14 07:26:00,10345,10925,11192
2023-02-14 07:31:00,10322,11034,11288
2023-02-14 07:36:00,10367,10961,11262
2023-02-14 07:41:00,1905,2019,2059
2023-02-14 07:46:00,0,0,0
2023-02-14 07:51:00,0,0,0
2023-02-14 07:56:00,0,0,0
2023-02-14 08:01:00,0,0,0
2023-02-14 08:06:00,0,0,0
2023-02-14 08:11:00,0,0,0
2023-02-14 08:16:00,0,0,0
2023-02-14 08:21:00,0,0,0
2023-02-14 08:26:00,0,0,0
2023-02-14 08:31:00,0,0,0
2023-02-14 08:36:00,0,0,0
2023-02-14 08:41:00,0,0,0
2023-02-14 08:46:00,0,0,0
2023-02-14 08:51:00,0,0,0
2023-02-14 08:56:00,0,0,0
2023-02-14 09:01:00,0,0,0
2023-02-14 09:06:00,0,0,0
2023-02-14 09:11:00,0,0,0
2023-02-14 09:16:00,0,0,0
2023-02-14 09:21:00,0,0,0
2023-02-14 09:26:00,0,0,0
2023-02-14 09:31:00,0,0,0
2023-02-14 09:36:00,7451,7658,7737
2023-02-14 09:41:00,10616,10948,11041
2023-02-14 09:46:00,10649,10934,11066
2023-02-14 09:51:00,10615,10923,11045
2023-02-14 09:56:00,10669,10872,11074
2023-02-14 10:01:00,10708,10815,11081
2023-02-14 10:06:00,10723,10881,11067
2023-02-14 10:11:00,10613,10841,11062
2023-02-14 10:16:00,10690,10866,10976
2023-02-14 10:21:00,10697,10880,10932
2023-02-14 10:26:00,10733,10922,10998
2023-02-14 10:31:00,10799,10869,10973
2023-02-14 10:36:00,10793,10728,10988
2023-02-14 10:41:00,10746,10785,10970
2023-02-14 10:46:00,10768,10757,11032
2023-02-14 10:51:00,10767,10768,11052
2023-02-14 10:56:00,10744,10779,11077
2023-02-14 11:01:00,8846,8886,9132
2023-02-14 11:06:00,0,0,0
2023-02-14 11:11:00,0,0,0
2023-02-14 11:16:00,0,0,0
2023-02-14 11:21:00,0,0,0
2023-02-14 11:26:00,0,0,0
2023-02-14 11:31:00,0,0,0
2023-02-14 11:36:00,0,0,0
2023-02-14 11:41:00,0,0,0
2023-02-14 11:46:00,0,0,0
2023-02-14 11:51:00,0,0,0
2023-02-14 11:56:00,0,0,0
2023-02-14 12:01:00,0,0,0
2023-02-14 12:06:00,0,0,0
2023-02-14 12:11:00,1630,1644,1642
2023-02-14 12:16:00,10794,10955,11002
2023-02-14 12:21:00,10794,10869,11080
2023-02-14 12:26:00,10789,10903,10993
2023-02-14 12:31:00,10794,10912,11077
2023-02-14 12:36:00,10770,10950,11033
2023-02-14 12:41:00,10736,10942,11089
2023-02-14 12:46:00,10784,10914,11062
2023-02-14 12:51:00,10793,10814,11069
2023-02-14 12:56:00,10877,10780,11099
2023-02-14 13:01:00,10899,10851,11151
2023-02-14 13:06:00,10880,10931,11193
2023-02-14 13:11:00,10814,10914,11160
2023-02-14 13:16:00,10698,10987,11179
2023-02-14 13:21:00,10741,10931,11219
2023-02-14 13:26:00,10782,10900,11198
2023-02-14 13:31:00,10755,10937,11196
2023-02-14 13:36:00,10712,11004,11175
2023-02-14 13:41:00,10716,10966,11160
2023-02-14 13:46:00,10717,10989,11230
2023-02-14 13:51:00,1578,1635,1611
2023-02-14 13:56:00,0,0,0
2023-02-14 14:01:00,0,0,0
2023-02-14 14:06:00,0,0,0
2023-02-14 14:11:00,0,0,0
2023-02-14 14:16:00,0,0,0
2023-02-14 14:21:00,0,0,0
2023-02-14 14:26:00,0,0,0
2023-02-14 14:31:00,0,0,0
2023-02-14 14:36:00,0,0,0
2023-02-14 14:41:00,0,0,0
2023-02-14 14:46:00,0,0,0
2023-02-14 14:51:00,0,0,0
2023-02-14 14:56:00,0,0,0
2023-02-14 15:01:00,0,0,0
2023-02-14 15:06:00,0,0,0
2023-02-14 15:11:00,0,0,0
2023-02-14 15:16:00,0,0,0
2023-02-14 15:21:00,0,0,0
2023-02-14 15:26:00,0,0,0
2023-02-14 15:31:00,4616,4710,4788
2023-02-14 15:36:00,10752,10953,11126
2023-02-14 15:41:00,10671,10922,11106
2023-02-14 15:46:00,10705,10901,11145
2023-02-14 15:51:00,10638,11026,11034
2023-02-14 15:56:00,10661,10970,10997
2023-02-14 16:01:00,10693,10932,11049
2023-02-14 16:06:00,10749,10928,11197
2023-02-14 16:11:00,10673,10975,11142
2023-02-14 16:16:00,10563,10997,11027
2023-02-14 16:21:00,10627,10950,10968
2023-02-14 16:26:00,10522,10952,11146
2023-02-14 16:31:00,10585,10931,11112
2023-02-14 16:36:00,10473,11016,11186
2023-02-14 16:41:00,10450,10978,11094
2023-02-14 16:46:00,436,453,465
2023-02-14 16:51:00,0,0,0
2023-02-14 16:56:00,0,0,0
2023-02-14 17:01:00,0,0,0
2023-02-14 17:06:00,0,0,0
2023-02-14 17:11:00,0,0,0
2023-02-14 17:16:00,0,0,0
2023-02-14 17:21:00,0,0,0
2023-02-14 17:26:00,0,0,0
2023-02-14 17:31:00,0,0,0
2023-02-14 17:36:00,0,0,0
2023-02-14 17:41:00,0,0,0
2023-02-14 17:46:00,0,0,0
2023-02-14 17:51:00,0,0,0
2023-02-14 17:56:00,0,0,0
2023-02-14 18:01:00,0,0,0
2023-02-14 18:06:00,0,0,0
2023-02-14 18:11:00,0,0,0
2023-02-14 18:16:00,0,0,0
2023-02-14 18:21:00,0,0,0
2023-02-14 18:26:00,0,0,0
2023-02-14 18:31:00,3859,3991,4208
2023-02-14 18:36:00,10419,10734,11358
2023-02-14 18:41:00,10373,10756,11340
2023-02-14 18:46:00,10448,10732,11409
2023-02-14 18:51:00,10416,10795,11323
2023-02-14 18:56:00,10500,10774,11278
2023-02-14 19:01:00,10433,10830,11308
2023-02-14 19:06:00,10376,10838,11296
2023-02-14 19:11:00,10394,10896,11325
2023-02-14 19:16:00,10381,10904,11413
2023-02-14 19:21:00,10360,10842,11355
2023-02-14 19:26:00,10309,10885,11462
2023-02-14 19:31:00,10366,10897,11494
2023-02-14 19:36:00,10274,10907,11438
2023-02-14 19:41:00,4305,4511,4729
2023-02-14 19:46:00,0,0,0
2023-02-14 19:51:00,0,0,0
2023-02-14 19:56:00,0,0,0
2023-02-14 20:01:00,0,0,0
2023-02-14 20:06:00,0,0,0
2023-02-14 20:11:00,0,0,0
2023-02-14 20:16:00,0,0,0
2023-02-14 20:21:00,0,0,0
2023-02-14 20:26:00,0,0,0
2023-02-14 20:31:00,0,0,0
2023-02-14 20:36:00,0,0,0
2023-02-14 20:41:00,0,0,0
2023-02-14 20:46:00,0,0,0
2023-02-14 20:51:00,0,0,0
2023-02-14 20:56:00,0,0,0
2023-02-14 21:01:00,0,0,0
2023-02-14 21:06:00,0,0,0
2023-02-14 21:11:00,9247,9796,10250
2023-02-14 21:16:00,10366,10926,11399
2023-02-14 21:21:00,10312,10892,11473
2023-02-14 21:26:00,10275,10938,11487
2023-02-14 21:31:00,10367,11012,11372
2023-02-14 21:36:00,10356,10928,11348
2023-02-14 21:41:00,10371,10949,11400
2023-02-14 21:46:00,10458,10797,11408
2023-02-14 21:51:00,10540,10743,11455
2023-02-14 21:56:00,10516,10788,11406
2023-02-14 22:01:00,10521,10738,11471
2023-02-14 22:06:00,10469,10772,11402
2023-02-14 22:11:00,9791,10150,10741
2023-02-14 22:16:00,0,0,0
2023-02-14 22:21:00,0,0,0
2023-02-14 22:26:00,0,0,0
2023-02-14 22:31:00,0,0,0
2023-02-14 22:36:00,0,0,0
2023-02-14 22:41:00,0,0,0
2023-02-14 22:46:00,0,0,0
2023-02-14 22:51:00,0,0,0
2023-02-14 22:56:00,0,0,0
2023-02-14 23:01:00,0,0,0
2023-02-14 23:06:00,0,0,0
2023-02-14 23:11:00,0,0,0
2023-02-14 23:16:00,0,0,0
2023-02-14 23:21:00,0,0,0
2023-02-14 23:26:00,0,0,0
2023-02-14 23:31:00,0,0,0
2023-02-14 23:36:00,0,0,0
2023-02-14 23:41:00,0,0,0
2023-02-14 23:46:00,0,0,0
2023-02-14 23:51:00,0,0,0
2023-02-14 23:56:00,2284,2445,2508
2023-02-15 00:01:00,10336,10982,11407
2023-02-15 00:06:00,10325,10898,11395
2023-02-15 00:11:00,10329,10923,11358
2023-02-15 00:16:00,10358,10892,11337
2023-02-15 00:21:00,10377,10855,11346
2023-02-15 00:26:00,10380,10887,11316
2023-02-15 00:31:00,10281,11021,11338
2023-02-15 00:36:00,10317,10886,11367
2023-02-15 00:41:00,10458,10763,11336
2023-02-15 00:46:00,10495,10738,11383
2023-02-15 00:51:00,10268,10577,11179
2023-02-15 00:56:00,2,2,2
2023-02-15 01:01:00,0,0,0
2023-02-15 01:06:00,0,0,0
2023-02-15 01:11:00,0,0,0
2023-02-15 01:16:00,0,0,0
2023-02-15 01:21:00,0,0,0
2023-02-15 01:26:00,0,0,0
2023-02-15 01:31:00,0,0,0
2023-02-15 01:36:00,0,0,0
2023-02-15 01:41:00,0,0,0
2023-02-15 01:46:00,0,0,0
2023-02-15 01:51:00,0,0,0
2023-02-15 01:56:00,0,0,0
2023-02-15 02:01:00,0,0,0
2023-02-15 02:06:00,0,0,0
2023-02-15 02:11:00,0,0,0
2023-02-15 02:16:00,0,0,0
2023-02-15 02:21:00,0,0,0
2023-02-15 02:26:00,0,0,0
2023-02-15 02:31:00,0,0,0
2023-02-15 02:36:00,0,0,0
2023-02-15 02:41:00,0,0,0
2023-02-15 02:46:00,0,0,0
2023-02-15 02:51:00,0,0,0
2023-02-15 02:56:00,0,0,0
2023-02-15 03:01:00,0,0,0
2023-02-15 03:06:00,0,0,0
2023-02-15 03:11:00,0,0,0
2023-02-15 03:16:00,0,0,0
2023-02-15 03:21:00,0,0,0
2023-02-15 03:26:00,0,0,0
2023-02-15 03:31:00,0,0,0
2023-02-15 03:36:00,0,0,0
2023-02-15 03:41:00,0,0,0
2023-02-15 03:46:00,0,0,0
2023-02-15 03:51:00,0,0,0
2023-02-15 03:56:00,0,0,0
2023-02-15 04:01:00,0,0,0
2023-02-15 04:06:00,0,0,0
2023-02-15 04:11:00,0,0,0
2023-02-15 04:16:00,0,0,0
2023-02-15 04:21:00,0,0,0
2023-02-15 04:26:00,0,0,0
2023-02-15 04:31:00,0,0,0
2023-02-15 04:36:00,4655,4933,5080
2023-02-15 04:41:00,10391,10918,11289
2023-02-15 04:46:00,10427,10853,11282
2023-02-15 04:51:00,10426,10840,11279
2023-02-15 04:56:00,10382,10876,11254
2023-02-15 05:01:00,10396,10839,11310
2023-02-15 05:06:00,10449,10829,11309
2023-02-15 05:11:00,10371,10793,11259
2023-02-15 05:16:00,10389,10798,11211
2023-02-15 05:21:00,10365,10846,11320
2023-02-15 05:26:00,9515,9937,10329
2023-02-15 05:31:00,0,0,0
2023-02-15 05:36:00,0,0,0
2023-02-15 05:41:00,0,0,0
2023-02-15 05:46:00,0,0,0
2023-02-15 05:51:00,0,0,0
2023-02-15 05:56:00,0,0,0
2023-02-15 06:01:00,0,0,0
2023-02-15 06:06:00,0,0,0
2023-02-15 06:11:00,0,0,0
2023-02-15 06:16:00,0,0,0
2023-02-15 06:21:00,0,0,0
2023-02-15 06:26:00,0,0,0
2023-02-15 06:31:00,0,0,0
2023-02-15 06:36:00,0,0,0
2023-02-15 06:41:00,0,0,0
2023-02-15 06:46:00,0,0,0
2023-02-15 06:51:00,0,0,0
2023-02-15 06:56:00,0,0,0
2023-02-15 07:01:00,0,0,0
2023-02-15 07:06:00,0,0,0
2023-02-15 07:11:00,0,0,0
2023-02-15 07:16:00,0,0,0
2023-02-15 07:21:00,0,0,0
2023-02-15 07:26:00,0,0,0
2023-02-15 07:31:00,0,0,0
2023-02-15 07:36:00,0,0,0
2023-02-15 07:41:00,0,0,0
2023-02-15 07:46:00,0,0,0
2023-02-15 07:51:00,0,0,0
2023-02-15 07:56:00,0,0,0
2023-02-15 08:01:00,0,0,0
2023-02-15 08:06:00,0,0,0
2023-02-15 08:11:00,0,0,0
2023-02-15 08:16:00,0,0,0
2023-02-15 08:21:00,0,0,0
2023-02-15 08:26:00,0,0,0
2023-02-15 08:31:00,0,0,0
2023-02-15 08:36:00,0,0,0
2023-02-15 08:41:00,0,0,0
2023-02-15 08:46:00,0,0,0
2023-02-15 08:51:00,0,0,0
2023-02-15 08:56:00,0,0,0
2023-02-15 09:01:00,0,0,0
2023-02-15 09:06:00,0,0,0
2023-02-15 09:11:00,8038,8094,8343
2023-02-15 09:16:00,10695,10876,11142
2023-02-15 09:21:00,10646,10914,11045
2023-02-15 09:26:00,10632,10914,11062
2023-02-15 09:31:00,10724,10882,10999
2023-02-15 09:36:00,10696,10850,10987
2023-02-15 09:41:00,10728,10893,10972
2023-02-15 09:46:00,10581,10979,11093
2023-02-15 09:51:00,10665,10924,10985
2023-02-15 09:56:00,10760,10878,11029
2023-02-15 10:01:00,10815,10919,10917
2023-02-15 10:06:00,10416,10587,10736
2023-02-15 10:11:00,10652,10934,11007
2023-02-15 10:16:00,8223,8404,8537
2023-02-15 10:21:00,0,0,0
2023-02-15 10:26:00,0,0,0
2023-02-15 10:31:00,0,0,0
2023-02-15 10:36:00,0,0,0
2023-02-15 10:41:00,0,0,0
2023-02-15 10:46:00,0,0,0
2023-02-15 10:51:00,0,0,0
2023-02-15 10:56:00,0,0,0
2023-02-15 11:01:00,0,0,0
2023-02-15 11:06:00,0,0,0
2023-02-15 11:11:00,0,0,0
2023-02-15 11:16:00,0,0,0
2023-02-15 11:21:00,0,0,0
2023-02-15 11:26:00,0,0,0
2023-02-15 11:31:00,0,0,0
2023-02-15 11:36:00,0,0,0
2023-02-15 11:41:00,7561,7614,7618
2023-02-15 11:46:00,10845,10823,10973
2023-02-15 11:51:00,10929,10789,10911
2023-02-15 11:56:00,10899,10894,10885
2023-02-15 12:01:00,10894,10877,10923
2023-02-15 12:06:00,10924,10846,10974
2023-02-15 12:11:00,10924,10765,10968
2023-02-15 12:16:00,10908,10726,10935
2023-02-15 12:21:00,10936,10734,10983
2023-02-15 12:26:00,10985,10703,10991
2023-02-15 12:31:00,10889,10788,10976
2023-02-15 12:36:00,10874,10820,10949
2023-02-15 12:41:00,10886,10776,10959
2023-02-15 12:46:00,10953,10735,10938
2023-02-15 12:51:00,10881,10832,10922
2023-02-15 12:56:00,6162,6103,6149
2023-02-15 13:01:00,0,0,0
2023-02-15 13:06:00,0,0,0
2023-02-15 13:11:00,0,0,0
2023-02-15 13:16:00,0,0,0
2023-02-15 13:21:00,0,0,0
2023-02-15 13:26:00,0,0,0
2023-02-15 13:31:00,0,0,0
2023-02-15 13:36:00,0,0,0
2023-02-15 13:41:00,0,0,0
2023-02-15 13:46:00,0,0,0
2023-02-15 13:51:00,0,0,0
2023-02-15 13:56:00,0,0,0
2023-02-15 14:01:00,0,0,0
2023-02-15 14:06:00,0,0,0
2023-02-15 14:11:00,0,0,0
2023-02-15 14:16:00,0,0,0
2023-02-15 14:21:00,0,0,0
2023-02-15 14:26:00,0,0,0
2023-02-15 14:31:00,0,0,0
2023-02-15 14:36:00,4075,4225,4182
2023-02-15 14:41:00,10765,10948,11024
2023-02-15 14:46:00,10826,10848,10984
2023-02-15 14:51:00,10753,10877,11010
2023-02-15 14:56:00,10730,10929,10938
2023-02-15 15:01:00,10698,10900,11009
2023-02-15 15:06:00,10853,10802,10999
2023-02-15 15:11:00,10805,10769,11006
2023-02-15 15:16:00,10699,10822,11002
2023-02-15 15:21:00,10745,10751,10966
2023-02-15 15:26:00,10715,10768,11025
2023-02-15 15:31:00,10703,10805,11028
2023-02-15 15:36:00,10727,10798,11041
2023-02-15 15:41:00,10620,10790,11071
2023-02-15 15:46:00,10709,10803,11032
2023-02-15 15:51:00,357,376,369
2023-02-15 15:56:00,0,0,0
2023-02-15 16:01:00,0,0,0
2023-02-15 16:06:00,0,0,0
2023-02-15 16:11:00,0,0,0
2023-02-15 16:16:00,0,0,0
2023-02-15 16:21:00,0,0,0
2023-02-15 16:26:00,0,0,0
2023-02-15 16:31:00,0,0,0
2023-02-15 16:36:00,0,0,0
2023-02-15 16:41:00,0,0,0
2023-02-15 16:46:00,0,0,0
2023-02-15 16:51:00,0,0,0
2023-02-15 16:56:00,0,0,0
2023-02-15 17:01:00,0,0,0
2023-02-15 17:06:00,0,0,0
2023-02-15 17:11:00,0,0,0
2023-02-15 17:16:00,0,0,0
2023-02-15 17:21:00,0,0,0
2023-02-15 17:26:00,0,0,0
2023-02-15 17:31:00,0,0,0
2023-02-15 17:36:00,0,0,0
2023-02-15 17:41:00,0,0,0
2023-02-15 17:46:00,0,0,0
2023-02-15 17:51:00,0,0,0
2023-02-15 17:56:00,0,0,0
2023-02-15 18:01:00,0,0,0
2023-02-15 18:06:00,0,0,0
2023-02-15 18:11:00,0,0,0
2023-02-15 18:16:00,0,0,0
2023-02-15 18:21:00,0,0,0
2023-02-15 18:26:00,0,0,0
2023-02-15 18:31:00,0,0,0
2023-02-15 18:36:00,0,0,0
2023-02-15 18:41:00,0,0,0
2023-02-15 18:46:00,0,0,0
2023-02-15 18:51:00,4054,4169,4426
2023-02-15 18:56:00,10424,10626,11399
2023-02-15 19:01:00,10408,10692,11452
2023-02-15 19:06:00,10333,10770,11364
2023-02-15 19:11:00,10333,10856,11341
2023-02-15 19:16:00,10281,10824,11415
2023-02-15 19:21:00,10307,10800,11315
2023-02-15 19:26:00,10303,10813,11356
2023-02-15 19:31:00,10321,10864,11343
2023-02-15 19:36:00,10291,10804,11383
2023-02-15 19:41:00,10319,10819,11440
2023-02-15 19:46:00,10252,10839,11423
2023-02-15 19:51:00,10313,10771,11413
2023-02-15 19:56:00,10396,10744,11400
2023-02-15 20:01:00,10282,10857,11420
2023-02-15 20:06:00,10291,10761,11377
2023-02-15 20:11:00,10296,10807,11427
2023-02-15 20:16:00,10368,10747,11453
2023-02-15 20:21:00,10297,10770,11370
2023-02-15 20:26:00,10314,10762,11415
2023-02-15 20:31:00,10261,10778,11445
2023-02-15 20:36:00,4966,5218,5523
2023-02-15 20:41:00,0,0,0
2023-02-15 20:46:00,0,0,0
2023-02-15 20:51:00,0,0,0
2023-02-15 20:56:00,0,0,0
2023-02-15 21:01:00,0,0,0
2023-02-15 21:06:00,0,0,0
2023-02-15 21:11:00,0,0,0
2023-02-15 21:16:00,0,0,0
2023-02-15 21:21:00,0,0,0
2023-02-15 21:26:00,0,0,0
2023-02-15 21:31:00,0,0,0
2023-02-15 21:36:00,0,0,0
2023-02-15 21:41:00,0,0,0
2023-02-15 21:46:00,0,0,0
2023-02-15 21:51:00,0,0,0
2023-02-15 21:56:00,0,0,0
2023-02-15 22:01:00,0,0,0
2023-02-15 22:06:00,0,0,0
2023-02-15 22:11:00,0,0,0
2023-02-15 22:16:00,0,0,0
2023-02-15 22:21:00,0,0,0
2023-02-15 22:26:00,0,0,0
2023-02-15 22:31:00,0,0,0
2023-02-15 22:36:00,0,0,0
2023-02-15 22:41:00,0,0,0
2023-02-15 22:46:00,0,0,0
2023-02-15 22:51:00,0,0,0
2023-02-15 22:56:00,0,0,0
2023-02-15 23:01:00,0,0,0
2023-02-15 23:06:00,0,0,0
2023-02-15 23:11:00,0,0,0
2023-02-15 23:16:00,0,0,0
2023-02-15 23:21:00,0,0,0
2023-02-15 23:26:00,0,0,0
2023-02-15 23:31:00,0,0,0
2023-02-15 23:36:00,0,0,0
2023-02-15 23:41:00,0,0,0
2023-02-15 23:46:00,0,0,0
2023-02-15 23:51:00,0,0,0
2023-02-15 23:56:00,0,0,0
2023-02-16 00:01:00,0,0,0
2023-02-16 00:06:00,0,0,0
2023-02-16 00:11:00,0,0,0
2023-02-16 00:16:00,0,0,0
2023-02-16 00:21:00,0,0,0
2023-02-16 00:26:00,0,0,0
2023-02-16 00:31:00,0,0,0
2023-02-16 00:36:00,0,0,0
2023-02-16 00:41:00,0,0,0
2023-02-16 00:46:00,0,0,0
2023-02-16 00:51:00,0,0,0
2023-02-16 00:56:00,0,0,0
2023-02-16 01:01:00,0,0,0
2023-02-16 01:06:00,0,0,0
2023-02-16 01:11:00,0,0,0
2023-02-16 01:16:00,0,0,0
2023-02-16 01:21:00,0,0,0
2023-02-16 01:26:00,0,0,0
2023-02-16 01:31:00,0,0,0
2023-02-16 01:36:00,0,0,0
2023-02-16 01:41:00,0,0,0
2023-02-16 01:46:00,0,0,0
2023-02-16 01:51:00,0,0,0
2023-02-16 01:56:00,0,0,0
2023-02-16 02:01:00,0,0,0
2023-02-16 02:06:00,0,0,0
2023-02-16 02:11:00,0,0,0
2023-02-16 02:16:00,0,0,0
2023-02-16 02:21:00,0,0,0
2023-02-16 02:26:00,0,0,0
2023-02-16 02:31:00,0,0,0
2023-02-16 02:36:00,0,0,0
2023-02-16 02:41:00,0,0,0
2023-02-16 02:46:00,0,0,0
2023-02-16 02:51:00,0,0,0
2023-02-16 02:56:00,0,0,0
2023-02-16 03:01:00,0,0,0
2023-02-16 03:06:00,0,0,0
2023-02-16 03:11:00,0,0,0
2023-02-16 03:16:00,0,0,0
2023-02-16 03:21:00,0,0,0
2023-02-16 03:26:00,0,0,0
2023-02-16 03:31:00,0,0,0
2023-02-16 03:36:00,0,0,0
2023-02-16 03:41:00,0,0,0
2023-02-16 03:46:00,0,0,0
2023-02-16 03:51:00,0,0,0
2023-02-16 03:56:00,0,0,0
2023-02-16 04:01:00,0,0,0
2023-02-16 04:06:00,3469,3590,3705
2023-02-16 04:11:00,10564,10811,11228
2023-02-16 04:16:00,10575,10757,11253
2023-02-16 04:21:00,10602,10770,11228
2023-02-16 04:26:00,10419,10946,11235
2023-02-16 04:31:00,10506,10936,11177
2023-02-16 04:36:00,10516,10814,11288
2023-02-16 04:41:00,10495,10803,11247
2023-02-16 04:46:00,10493,10810,11235
2023-02-16 04:51:00,10556,10791,11210
2023-02-16 04:56:00,10468,10844,11243
2023-02-16 05:01:00,10511,10866,11208
2023-02-16 05:06:00,10587,10814,11258
2023-02-16 05:11:00,10450,10832,11189
2023-02-16 05:16:00,10490,10801,11203
2023-02-16 05:21:00,10524,10807,11284
2023-02-16 05:26:00,10407,10779,11306
2023-02-16 05:31:00,10499,10744,11209
2023-02-16 05:36:00,10511,10756,11304
2023-02-16 05:41:00,10463,10764,11232
2023-02-16 05:46:00,10442,10778,11237
2023-02-16 05:51:00,10435,10766,11208
2023-02-16 05:56:00,10458,10719,11238
2023-02-16 06:01:00,7254,7453,7813
2023-02-16 06:06:00,0,0,0
2023-02-16 06:11:00,0,0,0
2023-02-16 06:16:00,0,0,0
